[0.3935547, 0.3959961, 0.3955078, 0.39672852, 0.39819336, 0.40014648, 0.40405273, 0.40600586, 0.40722656, 0.40942383, 0.40942383, 0.41015625, 0.40942383, 0.40966797, 0.4099121, 0.4099121, 0.4099121, 0.40966797, 0.40966797, 0.40966797, 0.4099121, 0.4099121, 0.4099121, 0.41015625, 0.4104004, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.41088867, 0.41088867, 0.4111328, 0.4111328, 0.41137695, 0.4116211, 0.4116211, 0.4116211, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41259766, 0.41259766, 0.4128418, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41357422, 0.41381836, 0.41381836, 0.41381836, 0.4140625, 0.41381836, 0.4140625, 0.4140625, 0.41430664, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41479492, 0.41455078, 0.41479492, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.4152832, 0.41552734, 0.41552734, 0.41552734, 0.41552734, 0.41577148, 0.41577148, 0.41577148, 0.41601562, 0.41577148, 0.41601562, 0.41577148, 0.41577148, 0.41577148, 0.41601562, 0.41601562, 0.41625977, 0.41601562, 0.41625977, 0.41577148, 0.41577148, 0.4152832, 0.41430664, 0.41333008, 0.41137695, 0.40966797, 0.40722656, 0.40478516, 0.40283203, 0.40039062, 0.3984375, 0.39624023, 0.39404297, 0.39282227, 0.39135742, 0.38989258, 0.3894043, 0.38842773, 0.38793945, 0.38745117, 0.38745117, 0.38720703, 0.38720703, 0.38720703, 0.38745117, 0.3876953, 0.38793945, 0.3881836, 0.38842773, 0.38842773, 0.38842773, 0.38867188, 0.38891602, 0.38891602, 0.38891602, 0.3894043, 0.3894043, 0.38964844, 0.3894043, 0.3894043, 0.3894043, 0.3894043, 0.38916016, 0.3894043, 0.38891602, 0.38916016, 0.3894043, 0.38989258, 0.39111328, 0.3918457, 0.39282227, 0.3942871, 0.39770508, 0.4025879, 0.4099121, 0.41455078, 0.41601562, 0.41625977, 0.41577148, 0.41625977, 0.4165039, 0.41674805, 0.4165039, 0.41674805, 0.41723633, 0.41723633, 0.41723633, 0.41748047, 0.4177246, 0.41796875, 0.4182129, 0.41870117, 0.4189453, 0.41918945, 0.41918945, 0.4194336, 0.41967773, 0.41992188, 0.42041016, 0.42089844, 0.42138672, 0.42114258, 0.42163086, 0.42163086, 0.42138672, 0.4230957, 0.42358398, 0.421875]
[0.39379883, 0.39575195, 0.39648438, 0.39794922, 0.39990234, 0.40234375, 0.40576172, 0.40722656, 0.40820312, 0.41015625, 0.4099121, 0.4104004, 0.4099121, 0.41015625, 0.41015625, 0.4104004, 0.41015625, 0.4099121, 0.4099121, 0.4099121, 0.41015625, 0.4104004, 0.41015625, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.41088867, 0.41088867, 0.41088867, 0.4111328, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.41186523, 0.41210938, 0.41210938, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41357422, 0.41381836, 0.41381836, 0.41381836, 0.4140625, 0.4140625, 0.41430664, 0.41430664, 0.41430664, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41479492, 0.41455078, 0.41479492, 0.41479492, 0.41479492, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.4152832, 0.4152832, 0.41552734, 0.41552734, 0.41552734, 0.41552734, 0.41552734, 0.41552734, 0.4152832, 0.41552734, 0.41552734, 0.41577148, 0.41577148, 0.41577148, 0.41577148, 0.41552734, 0.4152832, 0.41503906, 0.4140625, 0.41333008, 0.4111328, 0.40942383, 0.40722656, 0.40454102, 0.4025879, 0.3996582, 0.39770508, 0.39575195, 0.39379883, 0.39208984, 0.39086914, 0.38989258, 0.38916016, 0.3881836, 0.3876953, 0.38745117, 0.38720703, 0.3869629, 0.3869629, 0.3869629, 0.38720703, 0.38745117, 0.38793945, 0.3876953, 0.38793945, 0.38793945, 0.3881836, 0.3881836, 0.38842773, 0.38867188, 0.38867188, 0.38891602, 0.38916016, 0.38916016, 0.38916016, 0.38891602, 0.38891602, 0.38891602, 0.38891602, 0.38891602, 0.38867188, 0.38867188, 0.38891602, 0.3894043, 0.390625, 0.39135742, 0.39257812, 0.39379883, 0.3972168, 0.40234375, 0.4099121, 0.41455078, 0.41577148, 0.41625977, 0.41577148, 0.41625977, 0.4165039, 0.4165039, 0.41625977, 0.4165039, 0.4169922, 0.4169922, 0.4169922, 0.41723633, 0.41748047, 0.4177246, 0.41796875, 0.4182129, 0.41845703, 0.41870117, 0.4189453, 0.41918945, 0.4194336, 0.41967773, 0.42016602, 0.42041016, 0.42089844, 0.4206543, 0.42114258, 0.42114258, 0.42089844, 0.42260742, 0.4230957, 0.42138672]
[0.39331055, 0.39575195, 0.39746094, 0.39916992, 0.40112305, 0.40405273, 0.40698242, 0.40844727, 0.4091797, 0.41064453, 0.4104004, 0.41088867, 0.41015625, 0.4104004, 0.41064453, 0.41064453, 0.4104004, 0.41015625, 0.41015625, 0.41015625, 0.4104004, 0.4104004, 0.4104004, 0.41064453, 0.41088867, 0.41088867, 0.41088867, 0.41088867, 0.41088867, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.41186523, 0.41210938, 0.41210938, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.41235352, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41381836, 0.41381836, 0.41381836, 0.4140625, 0.4140625, 0.41430664, 0.41430664, 0.41430664, 0.41455078, 0.41455078, 0.41430664, 0.41455078, 0.41430664, 0.41455078, 0.41455078, 0.41455078, 0.41479492, 0.41479492, 0.41479492, 0.41479492, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.41503906, 0.4152832, 0.41552734, 0.4152832, 0.4152832, 0.41503906, 0.41479492, 0.41479492, 0.41357422, 0.41308594, 0.41088867, 0.40942383, 0.40698242, 0.40429688, 0.40185547, 0.39941406, 0.39697266, 0.39501953, 0.39331055, 0.3918457, 0.390625, 0.3894043, 0.38891602, 0.38793945, 0.38745117, 0.38720703, 0.3869629, 0.38671875, 0.38671875, 0.38671875, 0.3869629, 0.38720703, 0.3876953, 0.38745117, 0.38745117, 0.38745117, 0.3876953, 0.38793945, 0.38793945, 0.3881836, 0.3881836, 0.38867188, 0.38867188, 0.38867188, 0.38867188, 0.38842773, 0.38842773, 0.38842773, 0.3881836, 0.3881836, 0.3881836, 0.3881836, 0.3881836, 0.38891602, 0.38989258, 0.39038086, 0.3918457, 0.3930664, 0.39672852, 0.40161133, 0.4091797, 0.41455078, 0.41577148, 0.41601562, 0.41552734, 0.41577148, 0.41577148, 0.41601562, 0.41601562, 0.41625977, 0.41674805, 0.41674805, 0.41674805, 0.4169922, 0.4169922, 0.41723633, 0.41748047, 0.4177246, 0.41796875, 0.4182129, 0.41845703, 0.4189453, 0.41918945, 0.4194336, 0.41967773, 0.41992188, 0.4206543, 0.42041016, 0.4206543, 0.42089844, 0.4206543, 0.42211914, 0.421875, 0.42089844]
[0.39331055, 0.39648438, 0.39892578, 0.40063477, 0.4025879, 0.40527344, 0.4074707, 0.4086914, 0.40966797, 0.41088867, 0.41064453, 0.41088867, 0.4104004, 0.4104004, 0.41064453, 0.4104004, 0.4104004, 0.41015625, 0.41015625, 0.41015625, 0.4104004, 0.4104004, 0.4104004, 0.41064453, 0.41088867, 0.41088867, 0.4111328, 0.41088867, 0.41088867, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41381836, 0.41381836, 0.4140625, 0.4140625, 0.4140625, 0.41430664, 0.4140625, 0.41430664, 0.4140625, 0.41430664, 0.41430664, 0.41430664, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41455078, 0.41479492, 0.41479492, 0.41479492, 0.41479492, 0.41479492, 0.41455078, 0.41455078, 0.41455078, 0.41430664, 0.41455078, 0.41455078, 0.41479492, 0.41503906, 0.41479492, 0.41503906, 0.41479492, 0.41455078, 0.41430664, 0.41357422, 0.41308594, 0.4111328, 0.4091797, 0.40698242, 0.40405273, 0.40161133, 0.39892578, 0.39672852, 0.39453125, 0.39282227, 0.39111328, 0.39013672, 0.38916016, 0.38867188, 0.3876953, 0.38720703, 0.38671875, 0.3864746, 0.3864746, 0.3864746, 0.38671875, 0.38671875, 0.3869629, 0.38720703, 0.38720703, 0.38720703, 0.38720703, 0.38720703, 0.38745117, 0.38745117, 0.3876953, 0.3876953, 0.38793945, 0.3881836, 0.3881836, 0.3881836, 0.38793945, 0.38793945, 0.38793945, 0.3876953, 0.38793945, 0.3876953, 0.3876953, 0.38793945, 0.3881836, 0.3894043, 0.38989258, 0.39135742, 0.39282227, 0.3959961, 0.40112305, 0.40844727, 0.4140625, 0.41552734, 0.41577148, 0.41503906, 0.41552734, 0.41552734, 0.41552734, 0.41577148, 0.41577148, 0.41625977, 0.41625977, 0.4165039, 0.4165039, 0.41674805, 0.41674805, 0.4169922, 0.41748047, 0.4177246, 0.41796875, 0.41796875, 0.41845703, 0.4189453, 0.4189453, 0.4194336, 0.41967773, 0.42016602, 0.42016602, 0.42041016, 0.42041016, 0.42016602, 0.421875, 0.42114258, 0.42041016]
[0.3942871, 0.3972168, 0.3996582, 0.40161133, 0.40429688, 0.40673828, 0.40844727, 0.40942383, 0.41064453, 0.41137695, 0.4111328, 0.41088867, 0.41064453, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.41015625, 0.4104004, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.41064453, 0.41088867, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41210938, 0.41186523, 0.41210938, 0.41186523, 0.41210938, 0.41186523, 0.41210938, 0.41210938, 0.41235352, 0.41210938, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41259766, 0.41235352, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.4128418, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41381836, 0.41357422, 0.41381836, 0.4140625, 0.41381836, 0.41381836, 0.41381836, 0.41381836, 0.41381836, 0.41381836, 0.4140625, 0.4140625, 0.4140625, 0.4140625, 0.41430664, 0.41430664, 0.41430664, 0.41430664, 0.41430664, 0.41430664, 0.41455078, 0.4140625, 0.4140625, 0.41430664, 0.41430664, 0.4140625, 0.4140625, 0.41430664, 0.41430664, 0.41430664, 0.41455078, 0.4140625, 0.4140625, 0.41430664, 0.41333008, 0.4128418, 0.41088867, 0.4091797, 0.40673828, 0.4038086, 0.40112305, 0.3984375, 0.3959961, 0.3935547, 0.39208984, 0.390625, 0.38989258, 0.38867188, 0.3881836, 0.38745117, 0.3869629, 0.3864746, 0.38623047, 0.3864746, 0.38623047, 0.3864746, 0.3864746, 0.3864746, 0.38671875, 0.38671875, 0.3869629, 0.3869629, 0.38671875, 0.3869629, 0.3869629, 0.38720703, 0.38720703, 0.38745117, 0.38745117, 0.3876953, 0.3876953, 0.38745117, 0.38745117, 0.38745117, 0.38720703, 0.38720703, 0.3869629, 0.38720703, 0.38720703, 0.3876953, 0.38891602, 0.3894043, 0.39111328, 0.39233398, 0.3955078, 0.40063477, 0.40795898, 0.41357422, 0.4152832, 0.41552734, 0.41503906, 0.4152832, 0.41503906, 0.41503906, 0.4152832, 0.4152832, 0.41577148, 0.41577148, 0.41601562, 0.41625977, 0.41625977, 0.4165039, 0.41674805, 0.41723633, 0.41748047, 0.41748047, 0.4177246, 0.4182129, 0.4182129, 0.41845703, 0.4189453, 0.4194336, 0.41992188, 0.41992188, 0.42016602, 0.42041016, 0.41992188, 0.42138672, 0.42041016, 0.41992188]
[0.39526367, 0.39868164, 0.40039062, 0.40234375, 0.4050293, 0.40795898, 0.40893555, 0.41015625, 0.41064453, 0.4111328, 0.41088867, 0.41064453, 0.41064453, 0.4104004, 0.41064453, 0.4104004, 0.4104004, 0.41015625, 0.41015625, 0.4104004, 0.41064453, 0.4104004, 0.4104004, 0.41064453, 0.41088867, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41259766, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.4128418, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41381836, 0.41381836, 0.41381836, 0.41381836, 0.41381836, 0.4140625, 0.4140625, 0.4140625, 0.4140625, 0.4140625, 0.41381836, 0.41381836, 0.41381836, 0.41381836, 0.41357422, 0.41381836, 0.41381836, 0.4140625, 0.4140625, 0.41381836, 0.41357422, 0.4140625, 0.41308594, 0.4128418, 0.41088867, 0.40893555, 0.40649414, 0.40356445, 0.40063477, 0.39794922, 0.39526367, 0.3930664, 0.39160156, 0.39013672, 0.3894043, 0.38842773, 0.3876953, 0.3869629, 0.38671875, 0.38623047, 0.38598633, 0.38598633, 0.38598633, 0.38598633, 0.38623047, 0.38598633, 0.38623047, 0.3864746, 0.38623047, 0.38623047, 0.3864746, 0.3864746, 0.3864746, 0.38671875, 0.38671875, 0.38671875, 0.3869629, 0.3869629, 0.38720703, 0.3869629, 0.38671875, 0.3869629, 0.3864746, 0.3869629, 0.3864746, 0.38671875, 0.3869629, 0.38745117, 0.38867188, 0.38891602, 0.390625, 0.39208984, 0.39526367, 0.40014648, 0.40698242, 0.41333008, 0.4152832, 0.41552734, 0.41479492, 0.41479492, 0.41455078, 0.41479492, 0.41479492, 0.41503906, 0.4152832, 0.41552734, 0.41577148, 0.41601562, 0.41625977, 0.4165039, 0.41674805, 0.41674805, 0.4169922, 0.41723633, 0.41748047, 0.4177246, 0.41796875, 0.41845703, 0.41870117, 0.41918945, 0.41967773, 0.41967773, 0.41992188, 0.41992188, 0.4194336, 0.42114258, 0.41992188, 0.41967773]
[0.39648438, 0.40063477, 0.40161133, 0.4038086, 0.40649414, 0.4086914, 0.40966797, 0.41064453, 0.41088867, 0.41137695, 0.41088867, 0.41064453, 0.4104004, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.4104004, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.4104004, 0.41064453, 0.41088867, 0.41088867, 0.4111328, 0.4111328, 0.41137695, 0.4111328, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.4116211, 0.41186523, 0.41186523, 0.4116211, 0.4116211, 0.4116211, 0.41186523, 0.4116211, 0.41186523, 0.4116211, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41357422, 0.41381836, 0.41381836, 0.41381836, 0.41357422, 0.41357422, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41357422, 0.41357422, 0.41333008, 0.41333008, 0.41357422, 0.4128418, 0.41259766, 0.41064453, 0.40893555, 0.40625, 0.40307617, 0.40039062, 0.3972168, 0.3947754, 0.39257812, 0.39086914, 0.3894043, 0.38867188, 0.3876953, 0.38720703, 0.3864746, 0.38623047, 0.38598633, 0.38598633, 0.3857422, 0.3857422, 0.3857422, 0.38598633, 0.38598633, 0.38598633, 0.38598633, 0.38623047, 0.38598633, 0.38598633, 0.38623047, 0.38623047, 0.38623047, 0.38623047, 0.3864746, 0.3864746, 0.3864746, 0.3864746, 0.3864746, 0.38623047, 0.3864746, 0.38623047, 0.38623047, 0.38623047, 0.3864746, 0.3864746, 0.3869629, 0.3881836, 0.38867188, 0.39038086, 0.3918457, 0.39501953, 0.39990234, 0.40649414, 0.41333008, 0.41503906, 0.41503906, 0.41455078, 0.41455078, 0.41430664, 0.41430664, 0.41455078, 0.41479492, 0.41503906, 0.4152832, 0.4152832, 0.41552734, 0.41577148, 0.41601562, 0.41625977, 0.4165039, 0.41674805, 0.4169922, 0.4169922, 0.41748047, 0.4177246, 0.41796875, 0.41845703, 0.41870117, 0.4194336, 0.4194336, 0.41967773, 0.41992188, 0.41918945, 0.42089844, 0.41967773, 0.41967773]
[0.3984375, 0.4020996, 0.4033203, 0.40527344, 0.40722656, 0.40893555, 0.40942383, 0.4111328, 0.41088867, 0.41088867, 0.41088867, 0.4104004, 0.4104004, 0.4104004, 0.4104004, 0.41015625, 0.4104004, 0.41015625, 0.4104004, 0.4104004, 0.41064453, 0.4104004, 0.4104004, 0.41064453, 0.41088867, 0.41088867, 0.41088867, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.41137695, 0.4116211, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.41186523, 0.4116211, 0.41186523, 0.4116211, 0.4116211, 0.41186523, 0.41186523, 0.4116211, 0.4116211, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41333008, 0.41333008, 0.41333008, 0.41333008, 0.41357422, 0.41333008, 0.41357422, 0.41333008, 0.41308594, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41333008, 0.41333008, 0.41308594, 0.4128418, 0.41333008, 0.41259766, 0.41235352, 0.4104004, 0.4086914, 0.40600586, 0.40283203, 0.39990234, 0.39672852, 0.39404297, 0.39208984, 0.39038086, 0.38891602, 0.38842773, 0.38720703, 0.3869629, 0.38623047, 0.38598633, 0.3857422, 0.3857422, 0.38549805, 0.38549805, 0.38549805, 0.3857422, 0.38549805, 0.3857422, 0.3857422, 0.3857422, 0.38549805, 0.3857422, 0.38549805, 0.3857422, 0.38598633, 0.38598633, 0.38598633, 0.38598633, 0.38598633, 0.38598633, 0.38598633, 0.3857422, 0.38598633, 0.3857422, 0.38623047, 0.3857422, 0.38598633, 0.38623047, 0.38671875, 0.3881836, 0.38842773, 0.38989258, 0.39160156, 0.3947754, 0.39916992, 0.40600586, 0.4128418, 0.41479492, 0.41479492, 0.41430664, 0.41430664, 0.4140625, 0.41381836, 0.4140625, 0.41455078, 0.41479492, 0.41503906, 0.41503906, 0.4152832, 0.41552734, 0.41552734, 0.41577148, 0.41601562, 0.4165039, 0.41674805, 0.41674805, 0.41723633, 0.41723633, 0.4177246, 0.4182129, 0.41845703, 0.41918945, 0.41918945, 0.41967773, 0.41967773, 0.41918945, 0.4206543, 0.41918945, 0.41918945]
[0.40014648, 0.40356445, 0.40454102, 0.40698242, 0.40820312, 0.40942383, 0.4104004, 0.4111328, 0.41088867, 0.41064453, 0.41064453, 0.4104004, 0.4104004, 0.4104004, 0.41015625, 0.41015625, 0.41015625, 0.41015625, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.4104004, 0.41064453, 0.41088867, 0.41088867, 0.41088867, 0.41088867, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.41137695, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.41186523, 0.4116211, 0.4116211, 0.41186523, 0.41186523, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41308594, 0.41308594, 0.41308594, 0.41308594, 0.41333008, 0.41308594, 0.4128418, 0.4128418, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.4128418, 0.41308594, 0.4128418, 0.4128418, 0.41333008, 0.41259766, 0.41235352, 0.4104004, 0.40820312, 0.40576172, 0.40234375, 0.39916992, 0.39624023, 0.3935547, 0.39135742, 0.38964844, 0.38842773, 0.38793945, 0.3869629, 0.3864746, 0.3857422, 0.38549805, 0.38549805, 0.38549805, 0.3852539, 0.3852539, 0.3852539, 0.3852539, 0.3852539, 0.38549805, 0.38549805, 0.38549805, 0.3852539, 0.3852539, 0.3852539, 0.38549805, 0.38549805, 0.38549805, 0.38549805, 0.3857422, 0.38549805, 0.38549805, 0.38549805, 0.3852539, 0.38549805, 0.38549805, 0.38549805, 0.38549805, 0.3857422, 0.38598633, 0.3864746, 0.38793945, 0.38842773, 0.38964844, 0.39160156, 0.3947754, 0.39892578, 0.40551758, 0.41210938, 0.41430664, 0.41455078, 0.41381836, 0.41357422, 0.41357422, 0.41357422, 0.4140625, 0.41430664, 0.41455078, 0.41455078, 0.41479492, 0.41503906, 0.41503906, 0.41552734, 0.41552734, 0.41577148, 0.41625977, 0.41625977, 0.4165039, 0.4169922, 0.41723633, 0.41748047, 0.41796875, 0.4182129, 0.41918945, 0.4189453, 0.4194336, 0.4194336, 0.4189453, 0.42041016, 0.4189453, 0.41918945]
[0.40112305, 0.40405273, 0.40576172, 0.40771484, 0.4086914, 0.4099121, 0.41064453, 0.41088867, 0.41064453, 0.4104004, 0.4104004, 0.4104004, 0.4104004, 0.41015625, 0.41015625, 0.41015625, 0.4104004, 0.4104004, 0.4104004, 0.41064453, 0.41064453, 0.41064453, 0.41064453, 0.41064453, 0.41088867, 0.41088867, 0.4111328, 0.41088867, 0.4111328, 0.41088867, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.4111328, 0.41137695, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.4111328, 0.41137695, 0.41137695, 0.41137695, 0.4111328, 0.4111328, 0.4111328, 0.41137695, 0.41137695, 0.4116211, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.41137695, 0.41137695, 0.41137695, 0.41137695, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.4116211, 0.41186523, 0.41186523, 0.41210938, 0.41210938, 0.41210938, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41210938, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41235352, 0.41259766, 0.41259766, 0.41259766, 0.41259766, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.4128418, 0.41259766, 0.41259766, 0.41235352, 0.41235352, 0.41235352, 0.41210938, 0.41235352, 0.41259766, 0.41259766, 0.4128418, 0.41259766, 0.41259766, 0.4128418, 0.41235352, 0.41210938, 0.41015625, 0.40820312, 0.40527344, 0.4020996, 0.39868164, 0.3955078, 0.39282227, 0.390625, 0.38916016, 0.38793945, 0.38745117, 0.3864746, 0.38623047, 0.38549805, 0.3852539, 0.3852539, 0.3852539, 0.38500977, 0.38500977, 0.38500977, 0.3852539, 0.38500977, 0.38549805, 0.3852539, 0.3852539, 0.38500977, 0.38500977, 0.3852539, 0.3852539, 0.3852539, 0.3852539, 0.38500977, 0.3852539, 0.3852539, 0.3852539, 0.3852539, 0.38500977, 0.3852539, 0.38500977, 0.38549805, 0.3852539, 0.38549805, 0.38598633, 0.38623047, 0.3876953, 0.38842773, 0.38964844, 0.39160156, 0.3942871, 0.3984375, 0.4050293, 0.41137695, 0.41357422, 0.41381836, 0.41357422, 0.41333008, 0.41308594, 0.41333008, 0.41381836, 0.4140625, 0.41430664, 0.41430664, 0.41430664, 0.41455078, 0.41503906, 0.41503906, 0.4152832, 0.41552734, 0.41577148, 0.41577148, 0.41625977, 0.4165039, 0.41674805, 0.4169922, 0.41748047, 0.41796875, 0.41870117, 0.41870117, 0.41918945, 0.4194336, 0.41870117, 0.42016602, 0.41918945, 0.4194336]
